zip_code,square_footage,bedrooms,bathrooms,year_built,lot_size_acres,renovation_status,property_type,garage_spaces,price
60601,3050,6,6.0,1988,0.13,Major (Structural/Systems),Single Family,2,1277600.0
90210,2440,3,5.0,1967,0.111,Minor (Cosmetic),Townhouse,3,1827200.0
60601,2540,3,5.0,1971,0.19,Minor (Cosmetic),Single Family,2,934400.0
10001,3702,5,6.0,2010,0.29,None,Multi-Family,2,3786600.0
85001,1989,3,3.5,2010,0.36,None,Single Family,3,714700.0
98101,1202,1,1.5,2024,0.015,None,Condo,1,657400.0
98101,3497,5,6.0,1971,0.08,Minor (Cosmetic),Single Family,1,1733900.0
94102,2057,4,4.0,1977,0.19,Full Gut Rehab,Single Family,1,1784800.0
02108,1412,2,3.0,1959,0.053,None,Townhouse,2,891300.0
30301,2573,4,4.5,1947,0.28,Minor (Cosmetic),Single Family,2,745200.0
85001,2330,4,5.5,2007,0.21,Minor (Cosmetic),Single Family,2,852300.0
98101,2986,4,5.5,1965,0.08,None,Single Family,2,1483200.0
80202,2160,3,4.0,2018,0.38,None,Single Family,2,1117000.0
60601,3788,6,6.0,2009,0.08,None,Single Family,2,1686700.0
30301,648,1,1.0,1987,0.015,Major (Structural/Systems),Condo,1,213800.0
33101,3440,4,6.0,2008,0.42,Full Gut Rehab,Single Family,2,2148800.0
98101,1926,3,4.5,1985,0.26,None,Single Family,2,1037200.0
80202,1153,2,2.5,1997,0.12,Full Gut Rehab,Single Family,2,660400.0
60601,1183,2,2.5,2009,0.017,Major (Structural/Systems),Condo,1,500000.0
90210,1010,2,2.0,2006,0.036,Minor (Cosmetic),Condo,1,841000.0
33101,1667,2,3.0,1968,0.08,None,Single Family,1,682900.0
98101,1238,2,3.0,2022,1.46,Major (Structural/Systems),Single Family,1,919700.0
75001,1796,3,4.0,1949,0.11,None,Townhouse,2,481700.0
94102,3231,4,6.0,2010,0.08,Major (Structural/Systems),Single Family,2,3053000.0
78701,2063,4,5.0,2004,0.109,Minor (Cosmetic),Townhouse,1,1048700.0
80202,1825,3,4.0,2004,0.068,None,Townhouse,3,820400.0
33101,1267,3,3.0,1956,0.03,Minor (Cosmetic),Condo,1,553900.0
90210,2479,3,4.0,1961,0.08,Major (Structural/Systems),Single Family,2,2252100.0
78701,1156,2,2.5,1953,0.049,Minor (Cosmetic),Townhouse,2,491000.0
78701,602,1,1.0,1945,0.045,Major (Structural/Systems),Condo,2,276000.0
78701,1028,1,2.0,1969,0.035,Minor (Cosmetic),Condo,0,389500.0
33101,2379,3,4.0,1986,0.22,Full Gut Rehab,Single Family,1,1403900.0
33101,3138,5,6.0,1959,0.08,None,Single Family,2,1427300.0
75001,3067,5,6.0,1955,0.89,Major (Structural/Systems),Single Family,2,955500.0
02108,2953,5,6.0,2007,0.17,Major (Structural/Systems),Single Family,2,2419900.0
75001,1001,2,2.5,1973,0.027,Minor (Cosmetic),Condo,1,283100.0
78701,1464,2,3.0,1940,0.12,None,Single Family,0,556700.0
90210,2809,5,5.5,2016,0.78,Minor (Cosmetic),Single Family,2,2811700.0
90210,2893,5,6.0,1987,0.15,Minor (Cosmetic),Single Family,3,2393000.0
98101,550,1,1.0,1947,0.017,Minor (Cosmetic),Condo,1,271200.0
75001,1424,2,2.5,1961,0.08,Major (Structural/Systems),Townhouse,1,420000.0
60601,1981,3,4.0,2007,0.53,None,Single Family,2,854000.0
75001,2588,4,5.5,1973,0.16,None,Single Family,3,728800.0
78701,1897,3,4.0,1999,0.37,Minor (Cosmetic),Single Family,2,949300.0
80202,1086,1,2.0,1984,0.022,None,Condo,2,423600.0
94102,1026,2,2.0,1976,0.039,Minor (Cosmetic),Condo,2,675800.0
98101,1728,3,4.0,1962,0.093,Minor (Cosmetic),Townhouse,2,854200.0
80202,1962,3,3.5,2023,0.4,Major (Structural/Systems),Single Family,3,1160200.0
94102,2688,5,6.0,1963,0.36,Minor (Cosmetic),Multi-Family,2,2218100.0
10001,1689,2,3.0,1952,0.08,Minor (Cosmetic),Single Family,2,1423500.0
33101,1233,2,2.0,2008,0.046,None,Condo,2,620200.0
60601,2928,5,6.0,2019,0.31,None,Single Family,2,1264500.0
85001,1453,2,3.0,1999,0.071,Minor (Cosmetic),Townhouse,2,522800.0
85001,3640,6,6.0,1977,0.08,Major (Structural/Systems),Single Family,4,1220800.0
33101,989,1,1.5,1987,0.041,Minor (Cosmetic),Condo,0,430100.0
80202,2488,4,5.5,1965,0.081,Minor (Cosmetic),Townhouse,2,1049000.0
33101,2018,2,3.5,2016,0.08,Minor (Cosmetic),Single Family,2,1167500.0
75001,980,1,1.5,2024,0.89,Minor (Cosmetic),Single Family,2,388000.0
94102,1980,2,3.0,1940,0.048,None,Townhouse,2,1264100.0
98101,2686,4,5.0,1943,0.26,Minor (Cosmetic),Single Family,1,1414100.0
75001,2525,4,5.0,2006,0.33,None,Single Family,2,823600.0
98101,2018,3,3.5,2019,2.41,Minor (Cosmetic),Single Family,2,1493600.0
78701,1087,2,2.5,1952,0.016,Major (Structural/Systems),Condo,0,462600.0
78701,2116,3,4.5,1978,0.33,None,Single Family,1,858300.0
10001,2273,3,4.0,1970,0.23,Minor (Cosmetic),Single Family,2,1848200.0
98101,3131,5,6.0,1963,0.1,Major (Structural/Systems),Single Family,2,1702800.0
98101,2638,4,6.0,2018,1.0,Minor (Cosmetic),Single Family,0,1763800.0
90210,2074,3,4.5,1944,0.103,None,Townhouse,2,1510800.0
90210,3014,5,6.0,1988,0.53,Minor (Cosmetic),Multi-Family,0,2815100.0
75001,980,2,2.5,1950,0.046,Major (Structural/Systems),Condo,1,301300.0
02108,1634,3,3.5,1963,0.45,None,Single Family,2,1019900.0
78701,1633,2,3.0,1984,0.081,None,Townhouse,2,708500.0
02108,800,1,2.0,2013,0.17,Minor (Cosmetic),Single Family,0,618400.0
85001,2057,4,4.5,1973,0.43,None,Single Family,2,617600.0
02108,1763,3,4.0,1950,0.088,Major (Structural/Systems),Townhouse,3,1194000.0
80202,1297,2,3.0,1996,0.032,Major (Structural/Systems),Condo,1,585000.0
30301,1005,2,2.5,1968,0.034,None,Condo,1,296100.0
75001,1221,3,3.5,1961,0.036,Minor (Cosmetic),Condo,0,333700.0
10001,865,2,2.5,1972,1.21,Major (Structural/Systems),Single Family,2,972700.0
75001,2457,4,4.5,2011,0.49,None,Single Family,2,794200.0
80202,550,1,1.0,1988,0.017,Major (Structural/Systems),Condo,0,237900.0
80202,1593,2,3.0,1962,0.22,None,Single Family,2,668300.0
94102,2359,5,6.0,2008,0.4,None,Single Family,2,2036500.0
94102,1546,2,3.0,1968,0.017,None,Condo,1,946800.0
60601,1229,2,3.0,1945,0.047,None,Condo,0,411700.0
78701,2513,3,4.0,1991,0.08,Minor (Cosmetic),Single Family,2,1153400.0
80202,1093,2,3.0,1953,0.034,Major (Structural/Systems),Condo,1,489600.0
60601,1478,2,2.5,1956,0.118,None,Townhouse,2,475600.0
60601,909,1,2.0,2019,0.039,None,Condo,1,372200.0
94102,2820,3,4.5,1967,0.4,Minor (Cosmetic),Single Family,3,1975400.0
33101,1460,3,4.0,1948,2.09,None,Single Family,2,835000.0
94102,2944,5,6.0,2005,0.55,None,Single Family,1,2522600.0
60601,2208,3,4.0,1943,1.23,Full Gut Rehab,Single Family,2,948400.0
33101,3119,5,6.0,1959,0.42,Minor (Cosmetic),Single Family,2,1561700.0
85001,3220,5,6.0,1980,0.38,Major (Structural/Systems),Single Family,1,1088800.0
90210,1245,2,3.0,1975,0.5,None,Single Family,2,958600.0
90210,1538,2,3.0,1945,0.055,Minor (Cosmetic),Townhouse,1,1082800.0
02108,1858,3,4.5,2004,0.57,Minor (Cosmetic),Single Family,2,1269900.0
02108,550,1,1.0,1989,0.049,Major (Structural/Systems),Condo,1,397200.0
10001,738,1,1.5,2003,0.034,None,Condo,1,646600.0
30301,4330,7,6.0,1942,0.08,Major (Structural/Systems),Single Family,2,1328400.0
10001,2074,4,5.0,1976,0.046,None,Townhouse,1,1547300.0
02108,1771,2,3.0,1942,0.019,Major (Structural/Systems),Condo,1,1110900.0
60601,3121,4,5.5,1972,0.24,None,Single Family,0,1042100.0
80202,840,1,1.5,1998,0.027,Minor (Cosmetic),Condo,2,386400.0
75001,2213,4,4.5,1954,1.36,None,Single Family,1,650600.0
90210,1305,2,2.5,1995,0.048,Minor (Cosmetic),Condo,0,1042100.0
80202,2828,4,5.0,2000,0.17,None,Single Family,2,1215200.0
90210,1540,2,3.0,2007,0.104,Minor (Cosmetic),Townhouse,2,1379000.0
90210,1367,2,3.0,2018,0.35,Minor (Cosmetic),Single Family,2,1411900.0
30301,2250,4,5.0,2010,0.02,Minor (Cosmetic),Condo,2,744300.0
94102,2394,3,4.0,2007,0.94,None,Single Family,1,1930200.0
78701,985,1,1.5,2001,0.02,Major (Structural/Systems),Condo,1,506600.0
80202,1139,1,2.5,2006,0.045,None,Condo,0,485900.0
98101,2317,3,4.5,1962,0.36,Full Gut Rehab,Single Family,2,1371800.0
30301,1142,2,2.5,1953,0.035,Major (Structural/Systems),Condo,2,374000.0
90210,3465,5,6.0,1945,0.64,Minor (Cosmetic),Single Family,2,2542600.0
33101,1743,3,4.0,1972,0.08,None,Townhouse,1,768800.0
85001,1627,2,2.5,1948,0.67,None,Single Family,3,498600.0
78701,1727,2,3.0,1951,0.084,Minor (Cosmetic),Townhouse,3,733700.0
85001,1591,3,3.5,1990,0.119,None,Townhouse,1,498800.0
90210,3567,7,6.0,1942,0.38,Major (Structural/Systems),Single Family,2,3103200.0
80202,3378,4,6.0,1995,0.16,Major (Structural/Systems),Single Family,3,1619100.0
02108,2580,4,5.5,1985,0.5,Full Gut Rehab,Single Family,2,1936600.0
60601,1224,2,2.5,1975,0.081,Minor (Cosmetic),Townhouse,3,479200.0
85001,1580,2,3.0,1952,0.57,Full Gut Rehab,Single Family,1,565000.0
02108,2511,4,5.0,1952,0.63,None,Single Family,1,1524000.0
33101,1951,3,4.0,1997,0.089,Major (Structural/Systems),Townhouse,2,1025300.0
10001,2219,3,4.5,2024,0.72,None,Single Family,2,2131100.0
78701,931,1,2.0,1973,0.026,None,Condo,1,364900.0
80202,2055,4,5.0,1982,0.08,None,Single Family,2,844800.0
85001,2482,3,4.5,1967,0.38,None,Single Family,1,696800.0
33101,550,1,1.5,1995,0.041,Minor (Cosmetic),Condo,2,307900.0
98101,1674,3,4.0,1986,0.08,Full Gut Rehab,Single Family,2,1120700.0
94102,2029,3,3.5,1974,0.52,None,Single Family,2,1430600.0
94102,2343,4,5.0,2017,0.091,Minor (Cosmetic),Townhouse,1,2024100.0
10001,1889,2,3.0,2021,0.08,None,Single Family,1,1785800.0
02108,3344,5,6.0,1958,0.27,None,Multi-Family,2,2223100.0
30301,3381,5,6.0,2022,0.08,None,Multi-Family,2,1321700.0
78701,3473,5,6.0,1990,0.14,Full Gut Rehab,Single Family,1,1834800.0
78701,3446,5,6.0,1959,0.57,Minor (Cosmetic),Single Family,1,1553900.0
94102,1079,2,2.0,1968,0.014,Major (Structural/Systems),Condo,1,762100.0
30301,2143,3,3.5,2011,0.22,Minor (Cosmetic),Single Family,2,716700.0
60601,2002,3,4.0,2020,0.33,Major (Structural/Systems),Single Family,1,979100.0
90210,1015,2,2.5,2004,0.048,Minor (Cosmetic),Condo,1,864700.0
60601,2174,4,5.0,1977,0.47,Minor (Cosmetic),Single Family,0,819900.0
78701,2049,4,4.5,1988,0.051,Minor (Cosmetic),Townhouse,1,900400.0
94102,2815,4,5.0,1967,1.21,Minor (Cosmetic),Single Family,1,2121600.0
80202,2943,5,6.0,1972,0.23,None,Single Family,2,1181100.0
80202,3444,6,6.0,1952,0.16,None,Single Family,2,1293500.0
10001,4690,7,6.0,1983,0.08,Major (Structural/Systems),Multi-Family,3,4795900.0
85001,1143,2,2.5,1991,0.047,None,Condo,0,317800.0
75001,2294,4,5.0,2016,0.087,Minor (Cosmetic),Townhouse,1,763300.0
33101,2236,3,4.5,2015,1.55,Minor (Cosmetic),Single Family,3,1355000.0
80202,3388,5,6.0,1980,0.08,Major (Structural/Systems),Single Family,2,1452900.0
80202,3296,6,6.0,1988,0.28,None,Single Family,1,1374500.0
33101,3256,5,6.0,1946,0.08,Minor (Cosmetic),Single Family,2,1488200.0
78701,1132,3,3.5,1975,0.031,Minor (Cosmetic),Condo,1,480300.0
90210,866,2,2.0,1965,0.046,Minor (Cosmetic),Condo,1,631100.0
78701,1454,2,2.5,1966,0.08,Minor (Cosmetic),Single Family,0,621900.0
75001,1781,2,3.0,1963,0.062,Minor (Cosmetic),Townhouse,1,468600.0
80202,3649,6,6.0,2010,0.4,Full Gut Rehab,Single Family,2,2029600.0
90210,2952,5,6.0,2020,0.08,None,Multi-Family,2,2955900.0
75001,3088,5,6.0,1972,0.21,None,Single Family,1,839100.0
10001,3132,5,6.0,1957,0.14,Major (Structural/Systems),Single Family,1,2877200.0
02108,2287,4,5.5,1944,0.64,None,Single Family,2,1392500.0
10001,3487,5,6.0,1940,0.08,Minor (Cosmetic),Single Family,2,2990600.0
98101,550,1,1.0,2010,0.045,Minor (Cosmetic),Condo,0,323200.0
60601,1582,2,2.5,1942,0.43,None,Single Family,4,586600.0
78701,1813,4,4.5,1975,0.12,None,Single Family,2,792600.0
10001,813,1,1.5,1974,0.018,Minor (Cosmetic),Condo,1,638200.0
30301,1217,3,3.5,1990,0.048,None,Condo,1,372500.0
30301,1930,3,4.5,1951,0.084,Minor (Cosmetic),Townhouse,2,596600.0
30301,2795,5,6.0,1954,0.15,Minor (Cosmetic),Single Family,2,825500.0
10001,1308,2,2.5,1943,0.012,Major (Structural/Systems),Condo,1,1098900.0
80202,767,1,1.0,1995,0.017,None,Condo,1,309100.0
85001,1586,3,3.0,1955,0.32,None,Single Family,2,476900.0
75001,2797,5,6.0,1945,0.25,Minor (Cosmetic),Single Family,2,817600.0
90210,2027,3,4.0,2002,0.5,Minor (Cosmetic),Single Family,1,1752900.0
90210,1322,3,3.5,1962,0.63,Major (Structural/Systems),Single Family,0,1184800.0
80202,3228,4,5.5,2016,0.18,Minor (Cosmetic),Single Family,2,1671200.0
30301,3546,5,6.0,1983,0.08,None,Single Family,2,985900.0
78701,1645,3,3.0,1940,0.042,Minor (Cosmetic),Condo,2,693900.0
78701,1165,2,2.5,1996,0.032,Major (Structural/Systems),Condo,0,570100.0
94102,3700,6,6.0,2015,1.37,None,Multi-Family,1,3186300.0
33101,1579,2,3.5,1966,0.042,None,Condo,0,614800.0
75001,2018,4,5.0,1964,0.14,Major (Structural/Systems),Single Family,2,631900.0
98101,2299,3,4.0,2001,0.074,None,Townhouse,1,1201900.0
75001,1923,4,4.5,1957,0.059,Minor (Cosmetic),Townhouse,2,584600.0
85001,3185,5,6.0,2019,0.25,None,Single Family,2,1152500.0
10001,1165,1,1.5,1969,0.038,Major (Structural/Systems),Condo,2,989400.0
78701,4237,6,6.0,1969,0.33,Minor (Cosmetic),Multi-Family,4,1954400.0
02108,2667,4,5.0,2023,0.15,None,Single Family,2,2096200.0
75001,1132,2,2.0,1986,0.106,Major (Structural/Systems),Townhouse,2,367400.0
78701,3588,7,6.0,1961,0.08,None,Single Family,1,1521400.0
33101,1789,2,3.0,1981,0.08,None,Single Family,1,780200.0
75001,3439,5,6.0,1973,0.18,Major (Structural/Systems),Single Family,0,956600.0
98101,1068,1,2.0,2002,0.038,Minor (Cosmetic),Condo,0,534800.0
30301,2329,3,3.5,1943,0.096,Major (Structural/Systems),Townhouse,2,683900.0
78701,4107,7,6.0,1970,0.16,Full Gut Rehab,Multi-Family,2,2187200.0
94102,2822,4,5.5,1990,0.42,Major (Structural/Systems),Single Family,3,2531900.0
60601,2881,5,6.0,1989,0.08,None,Single Family,3,1127500.0
75001,1990,3,3.5,1953,0.063,None,Townhouse,2,528500.0
02108,550,1,1.0,1947,0.038,Minor (Cosmetic),Condo,0,327000.0
30301,2588,4,5.0,2008,0.08,None,Single Family,2,877700.0
30301,1662,2,3.0,1947,0.08,Minor (Cosmetic),Single Family,2,522900.0
02108,1159,3,3.0,1950,0.013,Minor (Cosmetic),Condo,0,668400.0
85001,699,2,1.5,1968,0.025,Minor (Cosmetic),Condo,0,216400.0
94102,1611,3,3.5,1994,0.61,Minor (Cosmetic),Single Family,2,1333800.0
10001,3703,7,6.0,2024,0.63,Minor (Cosmetic),Single Family,3,4112100.0
10001,4055,6,6.0,1978,0.69,Major (Structural/Systems),Multi-Family,1,4211600.0
30301,1098,2,2.5,1952,0.011,Major (Structural/Systems),Condo,1,347200.0
33101,2638,5,6.0,2003,1.76,Minor (Cosmetic),Single Family,1,1468400.0
94102,2314,3,4.0,1988,0.24,None,Single Family,2,1641800.0
80202,1299,1,1.5,1958,0.045,Minor (Cosmetic),Condo,1,485200.0
33101,1992,2,3.5,2006,0.82,Minor (Cosmetic),Single Family,3,1105700.0
94102,3245,6,6.0,2022,0.25,Minor (Cosmetic),Single Family,3,2961100.0
30301,2310,3,4.0,1991,0.08,None,Single Family,2,697900.0
75001,2185,3,4.0,2017,0.32,Major (Structural/Systems),Single Family,3,839600.0
78701,1107,1,1.5,2010,0.023,Minor (Cosmetic),Condo,0,480600.0
85001,2056,4,4.5,1959,0.08,Major (Structural/Systems),Single Family,2,751800.0
80202,1215,1,1.5,1993,0.017,None,Condo,1,454900.0
85001,2096,3,4.0,1944,0.29,Minor (Cosmetic),Single Family,2,613800.0
33101,2851,5,6.0,2018,0.08,None,Single Family,2,1598500.0
33101,3412,5,6.0,2001,0.6,Minor (Cosmetic),Single Family,2,1856800.0
10001,1476,2,3.0,1956,0.058,None,Townhouse,2,1161700.0
30301,1741,3,4.5,1992,0.084,Major (Structural/Systems),Townhouse,1,594000.0
80202,2845,5,6.0,1976,0.08,None,Single Family,4,1137400.0
10001,947,2,2.5,1958,0.044,Minor (Cosmetic),Condo,2,769500.0
90210,1262,2,2.5,1949,0.038,Minor (Cosmetic),Condo,1,913200.0
78701,3644,5,6.0,1983,0.08,Minor (Cosmetic),Multi-Family,1,1738400.0
78701,3312,6,6.0,1988,0.44,Minor (Cosmetic),Single Family,2,1544500.0
60601,887,1,1.5,1976,0.013,None,Condo,0,278200.0
30301,1792,3,3.5,1997,0.52,None,Single Family,2,616300.0
90210,2269,4,5.0,1954,0.24,None,Single Family,2,1708500.0
60601,2425,4,5.0,1959,0.08,Minor (Cosmetic),Multi-Family,2,946600.0
10001,2923,5,6.0,1994,0.28,Minor (Cosmetic),Single Family,4,2835600.0
30301,1628,2,2.5,1952,0.08,Major (Structural/Systems),Single Family,2,537900.0
75001,4249,7,6.0,1959,0.39,Minor (Cosmetic),Single Family,3,1144800.0
78701,1553,3,4.0,1982,0.038,Full Gut Rehab,Condo,2,763500.0
60601,1104,1,1.5,2021,0.04,None,Condo,0,393400.0
02108,3150,4,6.0,1980,0.79,None,Single Family,2,1792600.0
80202,1890,3,4.5,1987,0.37,None,Multi-Family,2,851400.0
75001,4392,6,6.0,1995,0.24,None,Single Family,1,1109000.0
80202,2057,3,4.0,2007,0.67,Full Gut Rehab,Single Family,2,1229400.0
98101,1745,3,3.5,1983,0.112,Minor (Cosmetic),Townhouse,2,906200.0
78701,1108,2,2.0,2012,0.53,None,Single Family,2,571000.0
75001,2864,4,5.0,1986,1.0,Minor (Cosmetic),Single Family,3,896000.0
98101,1670,2,3.0,1989,1.36,Major (Structural/Systems),Single Family,2,1014900.0
10001,1845,3,4.0,1971,0.06,None,Townhouse,2,1481200.0
60601,2091,2,4.0,1993,0.08,Minor (Cosmetic),Single Family,2,808500.0
75001,1315,2,3.0,1978,0.076,None,Townhouse,2,373800.0
94102,818,1,1.0,2024,0.05,Minor (Cosmetic),Condo,2,678700.0
10001,2669,4,5.5,1997,0.08,None,Single Family,3,2374700.0
94102,651,1,1.0,2000,0.038,Minor (Cosmetic),Condo,1,487800.0
98101,1938,3,4.0,2011,0.67,Minor (Cosmetic),Single Family,2,1238600.0
80202,2997,4,5.5,2022,1.97,Minor (Cosmetic),Single Family,2,1626400.0
60601,2010,3,3.5,1958,0.035,Full Gut Rehab,Condo,1,788500.0
33101,3582,6,6.0,2008,0.17,Major (Structural/Systems),Multi-Family,2,2248500.0
33101,1812,4,4.5,1961,0.08,None,Single Family,2,791700.0
98101,2224,3,4.0,1974,1.4,None,Single Family,2,1156600.0
75001,2523,3,4.0,1949,0.9,None,Single Family,1,700900.0
80202,2237,4,5.0,1954,0.57,None,Single Family,3,896200.0
85001,3177,5,6.0,1941,1.01,Minor (Cosmetic),Single Family,2,1020800.0
33101,2663,4,5.0,1961,0.08,None,Single Family,3,1196900.0
94102,1417,4,4.5,2022,0.035,Minor (Cosmetic),Condo,0,1253300.0
33101,2264,3,4.0,1951,0.11,None,Single Family,0,975400.0
98101,3494,6,6.0,2001,0.51,None,Single Family,0,1868500.0
60601,1725,3,3.0,1984,0.048,Major (Structural/Systems),Townhouse,1,632600.0
90210,1362,3,3.5,1997,0.061,None,Townhouse,1,1094400.0
10001,4132,5,6.0,1959,0.66,None,Single Family,2,3170700.0
30301,1131,2,2.5,1990,0.48,None,Single Family,2,373100.0
10001,841,2,2.5,1946,0.05,None,Condo,1,642700.0
75001,2029,5,5.5,1963,0.36,Major (Structural/Systems),Single Family,1,653800.0
02108,4381,7,6.0,2006,0.13,Minor (Cosmetic),Single Family,2,3221400.0
33101,1732,2,3.0,2009,0.032,Minor (Cosmetic),Condo,1,876800.0
60601,3620,5,6.0,1992,1.01,Major (Structural/Systems),Single Family,1,1457900.0
78701,2252,5,5.5,1973,0.37,Major (Structural/Systems),Single Family,2,1169000.0
02108,4319,7,6.0,1972,0.75,None,Single Family,2,2581900.0
10001,2776,4,5.5,1962,0.08,None,Single Family,2,2279000.0
90210,3232,5,6.0,1997,0.16,None,Single Family,2,2603700.0
02108,3343,5,6.0,2007,0.96,None,Multi-Family,4,2792300.0
33101,2462,4,5.0,2008,0.08,Minor (Cosmetic),Single Family,1,1422800.0
85001,2311,3,4.5,2019,0.26,None,Single Family,2,833900.0
30301,2342,3,4.0,1979,0.15,None,Single Family,2,658400.0
60601,2073,2,3.0,1986,0.092,Minor (Cosmetic),Townhouse,4,700100.0
75001,2775,5,6.0,1982,0.08,Minor (Cosmetic),Single Family,2,809600.0
33101,2476,4,5.5,2000,0.37,Major (Structural/Systems),Single Family,2,1471500.0
02108,2479,4,5.0,1981,0.119,None,Townhouse,3,1457400.0
30301,800,2,2.5,2001,0.11,Minor (Cosmetic),Single Family,2,322500.0
33101,2882,5,6.0,2006,0.22,None,Single Family,3,1542600.0
78701,3038,5,6.0,1994,0.08,Full Gut Rehab,Single Family,2,1664600.0
94102,3360,5,6.0,1988,0.2,None,Single Family,1,2389600.0
80202,2451,4,5.0,1988,0.18,Minor (Cosmetic),Single Family,1,1052400.0
80202,1172,2,3.0,2017,0.033,Full Gut Rehab,Condo,1,635300.0
30301,3239,5,6.0,1972,0.1,None,Single Family,1,956200.0
78701,1621,2,3.0,1967,0.023,Major (Structural/Systems),Condo,1,666600.0
98101,2274,4,5.0,1996,0.33,None,Single Family,3,1264600.0
85001,2700,5,6.0,1980,0.84,None,Single Family,2,873000.0
94102,3758,5,6.0,2018,0.09,None,Single Family,2,3117300.0
80202,900,2,2.5,1943,0.094,Full Gut Rehab,Townhouse,4,507400.0
90210,1982,3,4.0,1959,0.26,None,Single Family,1,1526400.0
60601,1613,3,3.5,1974,0.014,None,Condo,1,531100.0
30301,3319,6,6.0,1992,0.29,Full Gut Rehab,Single Family,0,1226400.0
02108,2891,4,5.5,1978,0.43,Minor (Cosmetic),Single Family,1,1884100.0
30301,2163,4,4.5,1992,0.32,Minor (Cosmetic),Single Family,2,703500.0
02108,1838,3,3.5,1949,0.08,Minor (Cosmetic),Single Family,2,1132200.0
30301,2056,2,3.0,2019,0.67,None,Single Family,2,766200.0
60601,3661,5,6.0,2022,0.08,Major (Structural/Systems),Single Family,2,1825900.0
75001,880,2,2.0,2004,0.019,Major (Structural/Systems),Condo,1,292000.0
90210,2576,3,4.0,1940,0.33,None,Single Family,2,2027800.0
85001,836,2,1.5,1992,0.019,None,Condo,1,240800.0
60601,3132,5,6.0,1985,0.08,Major (Structural/Systems),Single Family,2,1244100.0
02108,2095,4,4.5,1965,0.25,None,Single Family,2,1277300.0
75001,1065,2,2.5,1941,0.039,Minor (Cosmetic),Condo,2,323000.0
02108,1237,2,2.0,1967,0.19,Minor (Cosmetic),Single Family,3,815600.0
30301,1289,1,1.5,2023,0.42,Major (Structural/Systems),Single Family,4,553400.0
94102,1102,2,2.0,1966,0.044,None,Condo,0,648000.0
60601,1203,2,2.5,1967,0.117,Major (Structural/Systems),Townhouse,2,485700.0
78701,4078,7,6.0,1970,0.09,None,Single Family,3,1643200.0
94102,953,2,2.5,1986,0.33,None,Single Family,2,687200.0
10001,1439,2,2.5,1946,0.061,Minor (Cosmetic),Townhouse,2,1156200.0
90210,2512,4,5.0,2011,0.72,None,Single Family,2,2200500.0
80202,972,2,2.5,2014,0.046,Minor (Cosmetic),Condo,1,497600.0
02108,1671,2,2.5,1987,0.14,Minor (Cosmetic),Single Family,2,1120100.0
33101,1781,3,3.5,1965,0.36,Minor (Cosmetic),Single Family,2,914700.0
02108,753,1,2.0,1994,0.046,Minor (Cosmetic),Condo,2,475400.0
02108,2284,3,4.0,1946,0.25,Full Gut Rehab,Single Family,2,1660400.0
60601,3963,7,6.0,2023,0.45,Major (Structural/Systems),Single Family,1,1915000.0
90210,2558,3,4.0,1996,0.56,Minor (Cosmetic),Single Family,3,2166000.0
30301,1514,3,3.5,1997,0.045,Minor (Cosmetic),Condo,0,468000.0
30301,1277,2,3.0,1940,0.031,Minor (Cosmetic),Condo,1,364000.0
33101,3335,5,6.0,2021,1.0,Major (Structural/Systems),Single Family,2,2100400.0
33101,800,1,1.5,2011,0.35,None,Single Family,2,502000.0
30301,993,1,1.5,1968,0.016,None,Condo,1,255100.0
10001,1557,2,3.0,1961,0.034,Minor (Cosmetic),Condo,2,1120800.0
90210,899,2,2.0,1979,0.022,None,Condo,0,623200.0
10001,3821,6,6.0,2001,0.16,None,Single Family,2,3691000.0
75001,1619,3,4.0,1953,0.042,Minor (Cosmetic),Condo,0,442600.0
90210,935,1,1.5,1941,0.049,None,Condo,1,602700.0
78701,2122,4,5.0,1974,0.71,None,Single Family,1,910800.0
85001,1739,2,3.0,2010,0.14,Minor (Cosmetic),Single Family,3,663800.0
30301,2027,3,3.5,2006,0.21,Minor (Cosmetic),Single Family,4,710700.0
